,Country Name,Country Code,Death rate,gdp,population % 0-14,population % over 65,population % 15-65
194,Saudi Arabia,SAU,2.864,24160.6760455307,26.1804835195696,2.60000195825381,71.2195145221766
195,Sudan,SDN,6.799,749.706787109375,41.0858547692635,3.42404253576514,55.4901026949713
196,Senegal,SEN,5.922,1633.56011880605,41.7605405552738,3.15750927905422,55.081950165672
197,Singapore,SGP,5.8,77710.0699565617,11.9931281628928,14.1259881127284,73.8808837243788
198,Solomon Islands,SLB,5.028,2232.53695646531,39.3373040371491,3.4573660275962,57.2053299352547
199,Sierra Leone,SLE,9.113,504.621272179526,39.3898279240262,3.14037256783658,57.4697995081372
200,El Salvador,SLV,8.661,4664.31122268385,25.7615354676606,8.15060734451533,66.0878571878241
201,San Marino,SMR,9.1,54982.4517157142,13.1010060600673,20.0441540353529,66.8548399045799
202,Somalia,SOM,11.596,446.98155963536,47.2522441515469,2.59659193554559,50.1511639129075
203,Serbia,SRB,20.0,9230.17444674566,14.2685902670477,20.7201311100935,65.0112786228589
204,Sub-Saharan Africa (excluding high income),SSA,9.10650018225477,1630.03154175388,42.0656273991648,3.05068853595092,54.8836840648842
205,Sub-Saharan Africa,SSF,9.10651644284259,1630.98390327386,42.0640382813263,3.0510951225552,54.8848665961185
206,Small states,SST,8.35050237223603,12638.5703105452,28.8566340991031,6.10150202226131,65.0418638786356
207,Sao Tome and Principe,STP,6.387,2360.54355385897,40.0376500117656,3.76007081787927,56.2022791703551
208,Suriname,SUR,8.667,4869.13422621242,26.481664707672,7.2661706780514,66.2521646142766
209,Slovak Republic,SVK,13.5,21782.8550659196,15.8810670050161,17.228443897172,66.8904890978119
210,Slovenia,SVN,11.0,29291.4006234431,15.1884286637386,20.5009461361761,64.3106252000852
211,Sweden,SWE,8.8,61143.2212428047,17.7140280633685,20.104284884338,62.1816870522935
212,Eswatini,SWZ,11.356,3982.90522931685,35.0290747657202,3.99351321972941,60.9774120145504
213,Sint Maarten (Dutch part),SXM,6.4,32316.5959834846,11.7081422278734,9.65896190000454,78.6328958721221
214,Seychelles,SYC,9.3,12963.0646717088,23.1552401839007,7.88903968704946,68.9557201290498
215,Turks and Caicos Islands,TCA,9.241,23158.6378951102,16.7453562087157,10.1487343175068,73.1059094737776
216,Chad,TCD,12.504,685.690314996613,47.6594203404708,2.02032452179137,50.3202551377378
217,East Asia & Pacific (IDA & IBRD countries),TEA,7.63413059820305,9921.17770568929,20.0988082982766,11.3058648552751,68.5953268464483
218,Europe & Central Asia (IDA & IBRD countries),TEC,12.845194627581,9983.84766919692,20.536194142056,13.1822366214661,66.2815692364779
219,Togo,TGO,8.168,964.050010186895,40.2484190259865,3.09590276453126,56.6556782094822
220,Thailand,THA,7.922,7060.89760941608,15.8003767064873,14.5115767280848,69.6880465654279
221,Tajikistan,TJK,4.548,916.691967061922,36.4126994448447,3.32320895534634,60.264091599809
222,Latin America & the Caribbean (IDA & IBRD countries),TLA,8.31576487512033,8195.12865998321,23.7520919854726,8.79083337079649,67.4570746437309
223,Timor-Leste,TLS,7.233,2741.39394462437,35.2940931547335,5.2853569649538,59.4205498803127
224,Middle East & North Africa (IDA & IBRD countries),TMN,5.9675878665686,3604.01229800729,30.9541374434849,5.55496662938488,63.4908959271302
225,Tonga,TON,6.97,4425.9705910742,34.6199194468812,6.20183555467519,59.1782449984436
226,South Asia (IDA & IBRD),TSA,8.73700874686182,2136.15805981447,27.5262014064861,6.34677602778136,66.1270225657326
227,Sub-Saharan Africa (IDA & IBRD countries),TSS,9.1065164428426,1630.98390327386,42.0640382813263,3.0510951225552,54.8848665961185
228,Trinidad and Tobago,TTO,9.131,16032.502767725,19.2993800072493,11.1006165843964,69.6000034083543
229,Tunisia,TUN,7.884,3807.18456310206,24.9187430165639,8.79763312991837,66.2836238535177
230,Turkiye,TUR,6.398,9661.22773420424,23.4805146046872,8.37874278003289,68.1407426152799
231,Tuvalu,TUV,10.159,5372.75676603732,31.6329718391574,6.22127013879591,62.1457580220467
232,Tanzania,TZA,6.222,1146.03198242188,43.6073549277136,3.11768664988141,53.274958422405
233,Uganda,UGA,5.877,883.465728078128,45.1916339369026,1.67717150809253,53.1311945550048
234,Ukraine,UKR,18.5,4827.845703125,15.223383927132,17.3985575293176,67.3780585435505
235,Upper middle income,UMC,8.42034866948572,10257.2797765954,20.5044563276318,11.2640468496984,68.2314968226698
236,Uruguay,URY,12.162,17923.9953327961,19.4366918209202,15.4585197064029,65.104788472677
237,United States,USA,10.4,70219.472454115,18.2430347046008,16.6788954868121,65.0780698085871
238,Uzbekistan,UZB,5.0,1993.42447790795,30.070973508198,4.98181723435527,64.9472092574468
239,St. Vincent and the Grenadines,VCT,13.425,8360.10105917172,22.0924548556531,10.791990951961,67.1155541923858
240,Vietnam,VNM,7.317,3756.48912237473,22.5451502797145,8.75313385455416,68.7017158657313
241,Vanuatu,VUT,5.395,3044.57364031957,39.6156503565089,3.72317174625905,56.6611778972321
242,World,WLD,8.7237749917148,12282.0000713291,25.4956011417974,9.61671109488081,64.8876877633218
243,Samoa,WSM,5.343,3857.35668493835,37.7191859720978,5.10961584172899,57.1711981861732
244,Kosovo,XKX,7.22,5269.78390114389,22.0018597968303,9.91113468364651,68.0870055195232
245,South Africa,ZAF,11.432,7055.05517621298,28.6729624931736,5.97213054126334,65.3549069655631
246,Zambia,ZMB,6.973,1137.34439483196,43.2623628719068,1.73892993548801,54.9987071926052
247,Zimbabwe,ZWE,9.057,1773.92041088078,40.8933046900733,3.36334256290234,55.7433527470244
